review_id,review_snippet,score,pred_sentiment,action,summary,ner_locations,Discount_Code,true_sentiment,Rec_1_City,Rec_1_Country,Rec_1_Reason,Rec_1_Activities,Rec_2_City,Rec_2_Country,Rec_2_Reason,Rec_2_Activities,Rec_3_City,Rec_3_Country,Rec_3_Reason,Rec_3_Activities
961623ff-c33a-4403-bd7f-96bb18a7102c,"disappointing stayed hotel zoo long weekend, booke...",2,negative,DISCOUNT,"The hotel experience was disappointing due to small rooms, poor lighting, and constant disturbances during breakfast.",,SORRY_2026,negative,,,,,,,,,,,,
a853a6b9-e9cb-4400-818d-bf3dfda36bf2,"hold agree staff hotel outstanding, let focus thin...",3,negative,DISCOUNT,"The hotel experience was disappointing due to issues with room temperature, bathtub size, and bed comfort.",,SORRY_2026,neutral,,,,,,,,,,,,
8b9a89bf-ed6c-4c01-ba15-ee3ad383cab5,"no no n't, went read reviews spared, isla verde ro...",1,negative,DISCOUNT,"The review expresses dissatisfaction with the hotel's location and safety, despite mentioning some positive aspects of the accommodations.",,SORRY_2026,negative,,,,,,,,,,,,
e00bd646-cf56-45c9-9815-267ff19d1199,"great location, recently spent 6 nights kuta lagoo...",3,negative,DISCOUNT,"The hotel has a great location and excellent breakfast, but issues with cleanliness, noise, and overall lack of quietness detract from the experience.",,SORRY_2026,neutral,,,,,,,,,,,,
de6ecdb9-de8e-44ae-8402-32bafee74b3c,rip resturant average hotel rip resturantbooked ro...,2,negative,DISCOUNT,The hotel experience was disappointing due to poor restaurant service and unexpected charges.,,SORRY_2026,negative,,,,,,,,,,,,
0b5b7ad9-3bb2-46fd-b90c-d385b2f50133,not good place carribe hilton business conference ...,1,negative,DISCOUNT,"The review describes a series of issues with the hotel experience, including delays in room availability, poor room conditions, faulty phones, and unhelpful staff.",,SORRY_2026,negative,,,,,,,,,,,,
1b81b0eb-0f47-4c7a-8bb4-9376b875c54a,good mid-range hotel great staff prepared use publ...,3,neutral,DISCOUNT,"The hotel has good staff and clean rooms, but its location is not ideal for accessing central Berlin.",berlin,SORRY_2026,neutral,,,,,,,,,,,,
035b058a-db46-45ca-bd1d-b8ee9db3ddfb,hotel mela just returned week end new york stayed ...,4,positive,RECOMMENDATION,"The reviewer had a pleasant stay at Hotel Mela, appreciating the clean, well-appointed rooms and friendly staff.",new york,,positive,Mykonos,Greece,RAG_Activity_Match,"Beach party, Boutique shopping",Mykonos,Greece,RAG_Activity_Match,"Beach parties, Boat excursion",Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour"
7a53564f-b3b3-4c17-a8f5-3818c2369ba5,"lovely place, stayed boyfriend 3 nights standard d...",4,positive,RECOMMENDATION,"The hotel is a lovely and clean place with spacious rooms, friendly staff, and good amenities.",,,positive,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Budapest,Hungary,RAG_Activity_Match,"Thermal spa visit, Danube river cruise",Limassol,Cyprus,RAG_Activity_Match,"Beach day, Castle visit"
751e3148-e07c-459c-8918-b1bfdbfb27db,sorry ca n't recommend friends family spent week h...,3,negative,DISCOUNT,"The hotel has a great location and some accommodating staff, but the negative experiences with air conditioning and unprofessional management overshadow the positives.",,SORRY_2026,neutral,,,,,,,,,,,,
cb19926c-d5e1-4250-8ade-d0006d2d6697,"just returned stay ayre hotel, nothing complain, r...",3,neutral,DISCOUNT,"The review mentions both positive aspects of the stay, such as a clean and roomy bathroom, and negative aspects like the lobby and elevator conditions, leading to a neutral overall sentiment.",las,SORRY_2026,neutral,,,,,,,,,,,,
cb4b711d-e30a-477c-9dd9-5eea331b23c7,"location location, location family stayed deluxe r...",5,positive,RECOMMENDATION,"The hotel offers a lovely room with a great location and plentiful breakfast, making it highly recommended.",,,positive,Vienna,Austria,RAG_Activity_Match,"Opera visit, Schnitzel tasting",Verona,Italy,RAG_Activity_Match,"Opera at the Arena, Historic center walk",Verona,Italy,RAG_Activity_Match,"Amphitheater opera, Historic center walk"
548c9a45-f54c-4666-8a06-15d55419a437,clean hotel florence hotel good clean facilities q...,4,positive,RECOMMENDATION,"The hotel in Florence offers clean facilities, a good location, and kind staff, despite some minor issues.",italy,,positive,Rome,Italy,NER_Location_Match,"Museum visit, Cooking class",Venice,Italy,NER_Location_Match,"Gondola ride, Museum visit",Florence,Italy,NER_Location_Match,"Art gallery tour, Cooking class"
f74fb117-ebd3-4881-89a1-549ce0cd14d8,perfect location happy stay comfort suites room su...,4,positive,RECOMMENDATION,"The hotel offers a perfect location, comfortable rooms, and a wonderful breakfast, despite a minor issue with the TV.",,,positive,Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Jeddah,Saudi Arabia,RAG_Activity_Match,"Historic Al-Balad tour, Seafront walk",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting"
77abe6d5-7918-4a1b-a3d6-f6345722ce18,"got broken just got ifavillas bavero, room overloo...",2,negative,DISCOUNT,"The hotel experience was marred by construction noise, a burglary, and maintenance issues, despite some friendly staff and a good location.",,SORRY_2026,negative,,,,,,,,,,,,
b5955c38-f41a-4519-abeb-dae90e9884a0,"good thing hotel location, good thing hotel locati...",1,negative,DISCOUNT,"The hotel had a good location, but the room was not clean, and the staff were unhelpful, leading to a disappointing stay.",,SORRY_2026,negative,,,,,,,,,,,,
39f98c04-1625-4794-bb06-1ebe57b9c472,miss hotel grubby.breakfast served cramped conditi...,1,negative,DISCOUNT,"The hotel was dirty, the breakfast was of poor quality, and the air conditioning was not properly controlled.",,SORRY_2026,negative,,,,,,,,,,,,
d1d7053d-8942-4389-b813-00cfe3d51a9a,"lovely needs freshened, stayed 2 nights noticed th...",3,neutral,DISCOUNT,"The hotel has a lovely property and wonderful staff, but some areas need maintenance and cleanliness improvements.",,SORRY_2026,neutral,,,,,,,,,,,,
2260639c-5b31-4d0d-8175-e29453c88262,"terrible service, arrived hotel overbooked cancele...",1,negative,DISCOUNT,"The review describes a frustrating experience with terrible service, an overbooked hotel, and an unhelpful staff member.",,SORRY_2026,negative,,,,,,,,,,,,
cab54509-5a3a-44a3-b864-349cbca0ea22,wonderful location great beds pretty rooms inn mar...,5,positive,RECOMMENDATION,"The hotel offers a wonderful location, comfortable beds, and friendly staff, making for a great stay despite the rainy weather.",seattle,,positive,Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting",Seville,Spain,RAG_Activity_Match,"Cathedral tour, River cruise",Seville,Spain,RAG_Activity_Match,"Cathedral visit, Cultural show (Flamenco)"
bf539a6f-ecba-4a06-b2f0-4a38c8e3ff14,nice room stayed 3 nights week feb 2008 wonderful ...,4,positive,RECOMMENDATION,"The review mentions both positive aspects of the room and location, but also highlights several negative experiences with upgrades, services, and the lobby.","taiwan, beijing",,positive,Berlin,Germany,RAG_Activity_Match,"Berlin Wall memorial, Street art tour",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour"
9eb668ba-d4d4-4918-91c8-deaae6eea625,nice rooms not 4* experience hotel monaco seattle ...,3,negative,DISCOUNT,The hotel experience was disappointing due to multiple issues with service and amenities despite some positive aspects of the room.,"monaco, seattle",SORRY_2026,neutral,,,,,,,,,,,,
19c8fba4-86f6-4d75-a73c-9f8f17b4355e,"nice beach complex looks nice looks deceiving, roo...",2,negative,DISCOUNT,"The hotel had a nice beach complex, but the rooms had multiple issues including leaks, musty smells, and mosquito problems, leading to a disappointing experience.",,SORRY_2026,negative,,,,,,,,,,,,
1946579e-3327-434b-8aa8-63924ea06558,"old rude blah reason stayed jacuzzi suite, wish st...",1,negative,DISCOUNT,"The hotel has outdated facilities, rude staff, and additional costs, leading to a disappointing experience.",,SORRY_2026,negative,,,,,,,,,,,,
2f48ecb7-ebdc-4880-830a-29135a73e790,"worse hotels berlin, location hotel great like dul...",2,negative,DISCOUNT,"The review describes a very unpleasant experience at the hotel, highlighting issues with the location, staff interactions, and overall service.",berlin,SORRY_2026,negative,,,,,,,,,,,,
9b37c351-939f-421a-95a6-21931a2a8634,"great location n't stay, harbor view room view gre...",3,negative,DISCOUNT,"The hotel has a great location, but the rooms are small, noisy, and not as impressive as advertised.",,SORRY_2026,neutral,,,,,,,,,,,,
d042ef0d-6a05-4abd-a31a-584033d396f4,special place college daughter vacationed copamari...,5,positive,RECOMMENDATION,"The review highlights a wonderful experience at Copamarina with a safe environment, engaging staff, comfortable accommodations, and enjoyable amenities, despite some minor drawbacks.",,,positive,Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit",Corfu,Greece,RAG_Activity_Match,"Beach day, Old Town stroll",Malaga,Spain,RAG_Activity_Match,"Beach day, Tapas tour"
ac182e26-1b5f-4884-94e9-927e89209659,adequate/for expense accounts stayed weekend octob...,2,negative,DISCOUNT,"The review highlights issues with hidden charges and high fees, indicating dissatisfaction with the hotel's pricing and management practices.",,SORRY_2026,negative,,,,,,,,,,,,
3ff0461d-3738-4fef-9b6b-d9a046563dfa,love berlin mark hotel hiwe stayed hotel twice sta...,3,positive,RECOMMENDATION,"The hotel offers great value for money with a fantastic location and breakfast, despite lacking air conditioning.",berlin,,neutral,Berlin,Germany,NER_Location_Match,"Museum Island visit, Nightlife tour",Berlin,Germany,NER_Location_Match,"Berlin Wall memorial, Street art tour",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit"
fbe23f23-6323-4945-9714-3f99a225aae0,"worst hotel stayed world, foolishly ignored commen...",1,negative,DISCOUNT,"The reviewer had a terrible experience at the hotel, citing issues with heat, noise from a drunken group, and poor service.","tripadvisor, edmonton alberta",SORRY_2026,negative,,,,,,,,,,,,
077b8f1f-e7eb-44bc-8e64-2c60373b81b4,great disappointment agonized finding moderately-p...,2,negative,DISCOUNT,"The reviewer experienced significant disappointment with the hotel's service, room conditions, and overall comfort during their stay in London.","london, scotland",SORRY_2026,negative,,,,,,,,,,,,
27330a08-2ed3-4e58-8cf2-1fdfe88508d7,just like family hotel casci truly warm friendly e...,5,positive,RECOMMENDATION,"Hotel Casci offers a warm and friendly environment with spacious, clean rooms and delicious breakfasts, making it a highly recommended choice for travelers in Florence.",,,positive,Florence,Italy,RAG_Activity_Match,"Uffizi Gallery visit, Gelato tasting",Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class",Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, Cycling tour"
17508417-dedf-4cf8-8e8a-46039c560243,"expected good location tourists issues, desk doesn...",3,neutral,DISCOUNT,"The review mentions both positive aspects like location and views, as well as negative experiences with service and check-in issues.",,SORRY_2026,neutral,,,,,,,,,,,,
75d4b3d1-3b3d-4294-95d7-b3b684209681,not 3 star stayed hotel 2 nights like reviews quit...,2,negative,DISCOUNT,"The reviewer was disappointed with their stay due to issues with room assignments, staff attitude, and lack of facilities.",,SORRY_2026,negative,,,,,,,,,,,,
911e4d18-8f2a-4134-91e5-2a9e5428c0d0,"pleasant surprise great stay, reserved quad room w...",5,positive,RECOMMENDATION,"The hotel stay was a pleasant surprise with a spacious room, polite staff, and a convenient location.",,,positive,Innsbruck,Austria,RAG_Activity_Match,"Cable car ride, Old Town visit",Bucharest,Romania,RAG_Activity_Match,"Palace of Parliament tour, Historic center visit",Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art"
6aba21d1-262a-4e8a-bc9e-90399046e6b2,great base 1-night stay stayed prince park tower n...,5,positive,RECOMMENDATION,"The hotel provided a great experience with large, immaculate rooms, helpful staff, and excellent views from the bar.",tokyo,,positive,Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Pinxtos tour",Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit"
29455eed-05e9-431a-ad27-6789584ccb28,"avoid hotel, stayed hotel week, rooms double tripl...",1,negative,DISCOUNT,"The hotel experience was poor due to dirty rooms, unhelpful staff, and noise from trains.",,SORRY_2026,negative,,,,,,,,,,,,
e706e0e7-a8c5-4801-97c2-4b743407a189,read true detailed evaluation begin airport big hu...,4,positive,RECOMMENDATION,"The review provides a balanced perspective on the hotel, highlighting both positive aspects like the beautiful grounds and negative points regarding room quality and service.","ocean beach, toronto, germany, canada, breezes beach",,positive,Berlin,Germany,NER_Location_Match,"Museum Island visit, Nightlife tour",Munich,Germany,NER_Location_Match,"Beer garden visit, Historical sites",Hamburg,Germany,NER_Location_Match,"Harbor boat ride, Museum visit"
5696e101-e568-4807-a011-af14b105a912,"extra fees room nice quiet extra fees high, parkin...",2,negative,DISCOUNT,"The review highlights high extra fees for the room and parking, overshadowing the positive aspects of the room being nice and quiet.",,SORRY_2026,negative,,,,,,,,,,,,
062694d7-abff-4072-98c6-accbc2e1d38d,"excellent value money just returned hotel, literal...",5,positive,RECOMMENDATION,"The hotel offers excellent value for money with a great location, helpful staff, and clean rooms.",,,positive,Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, River walk",Pisa,Italy,RAG_Activity_Match,"Leaning Tower visit, Cycling tour",Florence,Italy,RAG_Activity_Match,"Art gallery tour, Cooking class"
4b1ad61a-1b48-463e-9ea2-185aef2ef373,disgrace called wyndham hotel worse vacation exper...,1,negative,DISCOUNT,"The review expresses significant dissatisfaction with the Wyndham hotel, citing poor conditions, high prices, and inadequate security response.","wyndham, san juan",SORRY_2026,negative,,,,,,,,,,,,
6c871483-6b80-465c-98aa-f3d9b48eadde,good location hotel expensive service chilly hotel...,3,negative,DISCOUNT,"The hotel has a great location but suffers from poor service, noise issues, and high costs, leading to an overall disappointing experience.",toronto,SORRY_2026,neutral,,,,,,,,,,,,
15c8fc0b-3b07-4565-bb7f-849ed505f3b7,"dissapointed tanned, arrived week secrets re-route...",2,negative,DISCOUNT,"The reviewer was disappointed with the resort experience due to poor food quality, slow service, and choppy waters, despite some positive aspects like friendly staff and nice pools.",mexico,SORRY_2026,negative,,,,,,,,,,,,
7e5eabee-91ce-4507-9935-53747350c948,poorest customer service satisfaction chain used r...,1,negative,DISCOUNT,"The review expresses significant dissatisfaction with the customer service and overall experience at the hotel, highlighting issues with room availability and unhelpful staff.",barcelona,SORRY_2026,negative,,,,,,,,,,,,
5573342b-8164-4677-aa94-8eda12523a57,worthy high ranking pluses beautiful well-maintain...,4,positive,RECOMMENDATION,"The hotel is beautifully maintained, well-managed, and conveniently located near attractions, with friendly staff and good amenities.",,,positive,Lyon,France,RAG_Activity_Match,"Gastronomic tour, Historic center stroll",Paris,France,RAG_Activity_Match,"Museum visit, Wine tasting",Toulouse,France,RAG_Activity_Match,"City tour, Food market visit"
49817d80-c834-44e1-b728-ed119a80bd6a,nice time madrid enjoyed nice trip madrid parents ...,4,positive,RECOMMENDATION,"The hotel is well-located with nice rooms and a good breakfast, but lacks lunch and dinner options.",madrid,,positive,Madrid,Spain,NER_Location_Match,"Cultural show (Flamenco), Food tasting",Madrid,Spain,NER_Location_Match,"Prado Museum visit, Tapas crawl",Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit"
f121aeb8-3bec-4ba6-9144-aa711ca438c6,avoid costs stayed 1 week october 2008 whilst busi...,1,negative,DISCOUNT,"The review highlights numerous issues with the hotel's service, including unavailability of rooms, poor breakfast management, and unhelpful staff, leading to a disappointing experience.",,SORRY_2026,negative,,,,,,,,,,,,
9caad317-6ace-46e9-9289-c660386b4c58,beautiful hotel service inconsistent overall lovel...,4,positive,RECOMMENDATION,"The hotel has a beautiful design and spacious rooms, but inconsistent service and cleanliness issues overshadow the positive aspects.",boston,,positive,Milan,Italy,RAG_Activity_Match,"Fashion district walk, Duomo rooftop tour",Brussels,Belgium,RAG_Activity_Match,"Chocolate tasting, Beer tour",Basel,Switzerland,RAG_Activity_Match,"Museum visit, Rhine River walk"
374a5f65-c537-4043-a34d-266d8079319e,"return 10th trip puerto rico 2nd stay westin, stay...",1,negative,DISCOUNT,"The review expresses dissatisfaction with the room assignment, noise issues, and lack of basic amenities despite being a loyal customer.",puerto rico 2nd,SORRY_2026,negative,,,,,,,,,,,,
d8a5e1dd-e468-49d3-b16d-1638f139984f,lovely room great location stayed 2004. lovely roo...,4,positive,RECOMMENDATION,"The hotel offers lovely, spacious, and clean rooms in an excellent location near Darling Harbour.",,,positive,Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise",Hamburg,Germany,RAG_Activity_Match,"Harbor boat ride, Museum visit",Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art"
ff399720-4dc3-4fbb-bbb7-f780a6c7d7cc,perfect weekend husband 12 year old son went seatt...,5,positive,RECOMMENDATION,"The hotel provided a comfortable stay with friendly staff and good amenities, making it a recommended choice for families.","inn travelodge, s.c.",,positive,Basel,Switzerland,RAG_Activity_Match,"Museum visit, Rhine River walk",Monaco,Monaco,RAG_Activity_Match,"Casino visit, Yacht harbor tour",Brussels,Belgium,RAG_Activity_Match,"Chocolate tasting, Beer tour"
ccad5ab0-44f0-4bcc-9b72-d1cbf74a2505,great rooms/service small gym wonderful hotel staf...,4,positive,RECOMMENDATION,The review highlights great rooms and service but expresses dissatisfaction with the small gym and some check-in issues.,,,positive,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Marrakesh,Morocco,RAG_Activity_Match,"Souk visit, Desert safari",Amman,Jordan,RAG_Activity_Match,"Citadel visit, Local market tour"
a8b5a485-b779-4af3-a169-fbca601a5c4a,loved harbour plaza metropolis loved location accr...,4,positive,RECOMMENDATION,"The hotel offers a fantastic location, helpful staff, and great amenities, making it highly recommended for a stay.",,,positive,Zurich,Switzerland,RAG_Activity_Match,"Lake cruise, Museum visit",Hamburg,Germany,RAG_Activity_Match,"Harbor boat ride, Museum visit",Zurich,Switzerland,RAG_Activity_Match,"Lake Zurich cruise, Chocolate factory visit"
18e3066f-c0a2-47cf-879e-9335d3977966,fantastic hotel stayed hotel personal recommendati...,4,positive,RECOMMENDATION,"The hotel is fantastic, with a good location, modern and clean facilities, making it worth a visit.",,,positive,Amman,Jordan,RAG_Activity_Match,"Citadel visit, Local market tour",Pamukkale,Turkey,RAG_Activity_Match,"Thermal pools, Ancient Hierapolis tour",Vienna,Austria,RAG_Activity_Match,"Opera visit, Schnitzel tasting"
a5d8b288-d677-4e68-86bf-1c0edb00a4aa,romantic weekend just wanted hotel tripadvisor n't...,5,positive,RECOMMENDATION,The hotel provided a clean room and a great location for a romantic weekend in Paris.,paris,,positive,Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Lyon,France,RAG_Activity_Match,"Gastronomic tour, Historic center stroll",Nice,France,RAG_Activity_Match,"Beach day, Museum visit"
2e9c0848-6b47-404e-9bb7-dfde37412750,"overall great, doubt enjoyable stay, booked 4 nigh...",4,positive,RECOMMENDATION,"The hotel stay was enjoyable with a lively atmosphere, great private beach, and friendly staff, despite some minor issues with breakfast and restaurant pricing.",indonesia,,positive,Bodrum,Turkey,RAG_Activity_Match,"Beach club visit, Boat excursion",Belgrade,Serbia,RAG_Activity_Match,"Fortress visit, Nightlife tour",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Ruin bar tour"
d9b97f18-ae2d-4459-b36c-d91ff0ef130f,"not good checked asked room track said dollars, sa...",1,negative,DISCOUNT,"The review highlights several issues with the hotel, including poor service, a blocked view, and inadequate facilities.",,SORRY_2026,negative,,,,,,,,,,,,
064d020f-f098-4a53-9611-53e80888acad,safe choice good location spent nights september 2...,4,positive,RECOMMENDATION,"The hotel is a safe and clean choice with a good location, but lacks standout features and has a pricey breakfast.",amsterdam,,positive,Amsterdam,Netherlands,NER_Location_Match,"Canal cruise, Museum visit",Amsterdam,Netherlands,NER_Location_Match,"Cycling tour, Van Gogh Museum visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise"
7232cf35-b0d7-49ae-90ca-d15a27be5b05,indead great location not star stayed hotel octobe...,2,negative,DISCOUNT,The hotel has a great location but does not meet star standards in terms of room size and bathroom quality.,spain,SORRY_2026,negative,,,,,,,,,,,,
981e0f10-e83b-401f-b3fd-08764b790a9e,does n't stand detailed scrutiny stayed raffles pr...,2,negative,DISCOUNT,The review highlights significant service issues and dissatisfaction with the overall experience at the hotel.,,SORRY_2026,negative,,,,,,,,,,,,
38fd0af0-76de-472b-aedc-804dc4af9712,small room comfortable clean arrived oak hotel lit...,4,positive,RECOMMENDATION,The hotel offers a comfortable and clean stay with helpful staff and good internet access.,tokyo,,positive,Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Food tasting",Bilbao,Spain,RAG_Activity_Match,"Guggenheim Museum visit, Pinxtos tour",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour"
d69ca9b1-bc16-4f37-9a96-1e786e5817b4,"nothing exciting stayed night moving phoenician, n...",2,negative,DISCOUNT,"The hotel lacks luxury and has several issues, including poor room quality and an undesirable view.",north phoenix,SORRY_2026,negative,,,,,,,,,,,,
bdacd76c-4e7f-4e1e-a1b7-88b29e520611,n't married riu bambu stayed hotel 6-20 june 2005 ...,2,negative,DISCOUNT,"The review describes a disappointing wedding experience at the hotel due to construction noise, health issues, and unprofessional entertainment.",,SORRY_2026,negative,,,,,,,,,,,,
91513e04-442b-4542-a493-02de0973df51,location location location hotel 50 meters duomo b...,3,neutral,DISCOUNT,"The hotel has a great location and clean facilities, but it is only a basic 3-star experience with some issues like lack of signage and limited amenities.",,SORRY_2026,neutral,,,,,,,,,,,,
f2a36bf4-b040-43ea-8251-40e8d377ca56,great location booked special balcony package hote...,4,positive,RECOMMENDATION,"The hotel has a great location and friendly staff, making for an enjoyable stay despite some breakfast issues.","france, paris",,positive,Paris,France,NER_Location_Match,"Museum visit, Wine tasting",Nice,France,NER_Location_Match,"Beach day, Museum visit",Bordeaux,France,NER_Location_Match,"Wine tasting, Vineyard tour"
fb74e097-ee71-4382-b25a-034c3c4f599a,worked family w/ teenagers family stayed nights su...,4,positive,RECOMMENDATION,The hotel has good facilities and breakfast but has a bathroom layout issue and is not centrally located.,,,positive,Bruges,Belgium,RAG_Activity_Match,"Canal cruise, Brewery visit",Zurich,Switzerland,RAG_Activity_Match,"Lake Zurich cruise, Chocolate factory visit",Rotterdam,Netherlands,RAG_Activity_Match,"Architecture tour, Harbor cruise"
68607a34-4ac5-4abd-8db1-185768b1187a,"hated inn terrible, room-service horrible staff un...",1,negative,DISCOUNT,"The review expresses strong dissatisfaction with the hotel, citing terrible room service, unwelcoming staff, and poor management.",inn terrible,SORRY_2026,negative,,,,,,,,,,,,
746d360f-bf02-4bdc-8140-32f7f69a3808,"loved bahia principe punta cana, date 30/12/06 loc...",5,positive,RECOMMENDATION,"The reviewer had a brilliant holiday at Bahia Principe Punta Cana, praising the resort's amenities, staff, and overall experience.","punta cana, carribbean beach",,positive,Malaga,Spain,RAG_Activity_Match,"Beach day, Tapas tour",Barcelona,Spain,RAG_Activity_Match,"City tour, Nightlife tour, Food tasting",Malaga,Spain,RAG_Activity_Match,"Beach day, Picasso Museum visit"
bd3d1a04-f9cb-4e1f-8563-1dabd0669b27,maria cristina location read reviews hotels mexico...,4,positive,RECOMMENDATION,"The hotel has a great location with easy access to public transport, clean and comfortable rooms, and a nice restaurant.",mexico city,,positive,Madrid,Spain,RAG_Activity_Match,"Cultural show (Flamenco), Food tasting",Madrid,Spain,RAG_Activity_Match,"Prado Museum visit, Tapas crawl",Seville,Spain,RAG_Activity_Match,"Cathedral tour, River cruise"
ebfad272-d317-48d6-ade2-cc74af67e3e4,fantastic holiday went dominicana 4th october till...,4,positive,RECOMMENDATION,"Overall, the review reflects a fantastic holiday experience with great weather, enjoyable activities, and excellent staff, despite some minor drawbacks.",dominicana,,positive,Barcelona,Spain,RAG_Activity_Match,"City tour, Nightlife tour, Food tasting",Malaga,Spain,RAG_Activity_Match,"Beach day, Tapas tour",Granada,Spain,RAG_Activity_Match,"Alhambra visit, Flamenco show"
f1d98461-fcf0-455d-a1d5-cd0f06d15ea6,incredible staff terrific stay chose chancellor ba...,5,positive,RECOMMENDATION,"The review highlights exceptional staff service, a great location, and an overall enjoyable stay.",,,positive,Innsbruck,Austria,RAG_Activity_Match,"Cable car ride, Old Town visit",Rhodes,Greece,RAG_Activity_Match,"Medieval city tour, Beach day",Cologne,Germany,RAG_Activity_Match,"Cathedral climb, Rhine promenade walk"
f98f6f40-74b0-4915-b7eb-7edc0b402cc7,"sad excuse hotel place past, cut years barcelona p...",1,negative,DISCOUNT,"The hotel is described as a soulless and overpriced place that fails to meet expectations, with poor service and a lack of character.",baghdad,SORRY_2026,negative,,,,,,,,,,,,
00778f4e-bb45-4077-a9ac-785debb25b8f,"light light shaddow, reception horrably slow uneff...",2,negative,DISCOUNT,"The hotel experience was marred by slow reception, inconsistent room quality, and inadequate air conditioning, despite a good breakfast.",,SORRY_2026,negative,,,,,,,,,,,,
33072a85-1d1c-44cb-a87f-e2692eba7bec,"beautiful hard understand, reading reviews listed ...",3,negative,DISCOUNT,"The review highlights the resort's beauty and amenities but is overshadowed by significant issues with language barriers, food quality, and service frustrations.",,SORRY_2026,neutral,,,,,,,,,,,,
f1e162ab-69f1-49d0-bec6-f4319488b605,lovely stayed recent business trip dc comfortable ...,4,positive,RECOMMENDATION,"The hotel stay was lovely with exceptional service and an excellent restaurant, despite the room being a bit small.",,,positive,Paris,France,RAG_Activity_Match,"Museum visit, Wine tasting",Lyon,France,RAG_Activity_Match,"Gastronomic tour, Historic center stroll",Bordeaux,France,RAG_Activity_Match,"Wine château tour, Riverside walk"
45ce3bdc-c7cb-4d42-b331-0190bc96c68a,gave away pre-paid room 3 confirmation phone calls...,1,negative,DISCOUNT,"The hotel failed to honor a pre-paid reservation, leading to a frustrating experience with unhelpful staff and inadequate accommodations.",new orleans,SORRY_2026,negative,,,,,,,,,,,,
f8d6f916-df5c-4da9-9a83-2e84be8f1dce,close central arrived 11.30pm taxi tiring 12-hour ...,5,positive,RECOMMENDATION,"The hotel offers a friendly atmosphere, a safe neighborhood with good food options, and convenient access to public transportation.",san francisco,,positive,Frankfurt,Germany,RAG_Activity_Match,"Skyline tour, Museum Embankment visit",Munich,Germany,RAG_Activity_Match,"Beer garden visit, Historical sites",Valletta,Malta,RAG_Activity_Match,"Harbor cruise, Nightlife tour"
0434dc0d-69ae-4ca6-91d1-ec7b989cadef,"excellent location price, excellent location price...",4,positive,RECOMMENDATION,"The hotel offers an excellent location with nice views and a clean atmosphere, though there were issues with early check-in and room size.",,,positive,Doha,Qatar,RAG_Activity_Match,"Souq Waqif visit, Museum of Islamic Art",Berlin,Germany,RAG_Activity_Match,"Museum Island visit, Nightlife tour",Zakynthos,Greece,RAG_Activity_Match,"Shipwreck Beach visit, Boat excursion"
d962f990-f302-4512-9e28-c74efbee9d24,"not impressed n't really understand fuss, did n't ...",2,negative,DISCOUNT,"The reviewer was disappointed with the hotel due to issues with the room size, cleanliness, and overall quality, despite a good location.",amsterdam,SORRY_2026,negative,,,,,,,,,,,,
c3255866-d619-44c8-841e-4efbb309e7e8,n't reviews room basic clean happy reception bar s...,3,positive,RECOMMENDATION,"The hotel offers a great location, friendly staff, and a good breakfast, making for an enjoyable stay despite the basic room.",,,neutral,Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Nightlife tour",Budapest,Hungary,RAG_Activity_Match,"Thermal bath visit, Ruin bar tour",Budapest,Hungary,RAG_Activity_Match,"Thermal spa visit, Danube river cruise"
